"","admission.department","discharge.department","flow"
"5447","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",30
"5448","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",23
"5449","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",26
"5450","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",3
"5451","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",9
"5452","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",19
"5453","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",26
"5454","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",28
"5455","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",42
"5456","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",45
"5457","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",31
"5458","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",35
"5459","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",15
"5460","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",39
"5461","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",36
"5462","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",42
"5463","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",54
"5464","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",30
"5465","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",24
"5466","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",15
"5467","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",6
"5468","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",8
"5469","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",10
"5470","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",11
"5471","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",5
"5472","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",26
"5473","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",28
"5474","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",8
"5475","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",6
"5476","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",15
"5477","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",2
"5478","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",1
"5479","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",1
"5480","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",2
"5481","Z12 Chest Oncology DepartmentⅠ","Z12 Chest Oncology DepartmentⅠ",2
"5482","Z16 Comprehensive Ward","Z12 Chest Oncology DepartmentⅠ",1
"5483","Neurosurgery","Z12 chest tumor ward I",1
"5484","Thoracic Surgery","Z12 chest tumor ward I",1
"5485","Thoracic Surgery","Z12 chest tumor ward I",1
"5486","Thoracic Surgery","Z12 chest tumor ward I",1
"5487","Thoracic Surgery","Z12 chest tumor ward I",1
"5488","Thoracic Surgery","Z12 chest tumor ward I",1
"5489","Z12 chest tumor ward I","Z12 chest tumor ward I",3
"5490","Z12 chest tumor ward I","Z12 chest tumor ward I",1
"5491","Z12 chest tumor ward I","Z12 chest tumor ward I",7
"5492","Z12 chest tumor ward I","Z12 chest tumor ward I",1
"5493","Z12 chest tumor ward I","Z12 chest tumor ward I",8
"5494","Z12 chest tumor ward I","Z12 chest tumor ward I",7
"5495","Z12 chest tumor ward I","Z12 chest tumor ward I",5
"5496","Z12 chest tumor ward I","Z12 chest tumor ward I",13
"5497","Z12 chest tumor ward I","Z12 chest tumor ward I",7
"5498","Z12 chest tumor ward I","Z12 chest tumor ward I",1
"5499","Z12 chest tumor ward I","Z12 chest tumor ward I",4
"5500","Z12 chest tumor ward I","Z12 chest tumor ward I",2
"5501","Z12 chest tumor ward I","Z12 chest tumor ward I",13
"5502","Z12 chest tumor ward I","Z12 chest tumor ward I",4
"5503","Z12 chest tumor ward I","Z12 chest tumor ward I",12
"5504","Z12 chest tumor ward I","Z12 chest tumor ward I",1
"5505","Z12 chest tumor ward I","Z12 chest tumor ward I",9
"5506","Z12 chest tumor ward I","Z12 chest tumor ward I",11
"5507","Z12 chest tumor ward I","Z12 chest tumor ward I",11
"5508","Z12 chest tumor ward I","Z12 chest tumor ward I",10
"5509","Z12 chest tumor ward I","Z12 chest tumor ward I",16
"5510","Z12 chest tumor ward I","Z12 chest tumor ward I",5
"5511","Z12 chest tumor ward I","Z12 chest tumor ward I",6
"5512","Z12 chest tumor ward I","Z12 chest tumor ward I",13
"5513","Z12 chest tumor ward I","Z12 chest tumor ward I",5
"5514","Z12 chest tumor ward I","Z12 chest tumor ward I",6
"5515","Z12 chest tumor ward I","Z12 chest tumor ward I",3
"5516","Z12 chest tumor ward I","Z12 chest tumor ward I",3
"5517","Z12 chest tumor ward I","Z12 chest tumor ward I",2
"5518","Z12 chest tumor ward I","Z12 chest tumor ward I",8
"5519","Z12 chest tumor ward I","Z12 chest tumor ward I",3
"5520","Z12 chest tumor ward I","Z12 chest tumor ward I",8
"5521","Z12 chest tumor ward I","Z12 chest tumor ward I",5
"5522","Z12 chest tumor ward I","Z12 chest tumor ward I",2
"5523","Z12 chest tumor ward I","Z12 chest tumor ward I",5
"5524","Z12 chest tumor ward I","Z12 chest tumor ward I",4
"5525","Z12 chest tumor ward I","Z12 chest tumor ward I",1
"5526","Z12 chest tumor ward I","Z12 chest tumor ward I",1
"5527","Z12 chest tumor ward I","Z12 chest tumor ward I",9
"5528","Z12 chest tumor ward I","Z12 chest tumor ward I",2
"5529","Z12 chest tumor ward I","Z12 chest tumor ward I",1
"5530","Z14 chest tumor ward III","Z12 chest tumor ward I",1
"5531","Chest Oncology Surgery","Z13 Chest Oncology Department I",1
"5532","Gastroenterology","Z13 Chest Oncology Department I",1
"5533","Respiratory and Critical Care Medicine","Z13 Chest Oncology Department I",1
"5534","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",2
"5535","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",4
"5536","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",1
"5537","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",18
"5538","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",6
"5539","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",1
"5540","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",2
"5541","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",3
"5542","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",16
"5543","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",2
"5544","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",5
"5545","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",1
"5546","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",5
"5547","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",14
"5548","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",20
"5549","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",19
"5550","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",15
"5551","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",13
"5552","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",4
"5553","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",8
"5554","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",18
"5555","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",27
"5556","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",30
"5557","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",18
"5558","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",18
"5559","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",14
"5560","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",15
"5561","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",48
"5562","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",62
"5563","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",40
"5564","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",47
"5565","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",36
"5566","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",36
"5567","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",36
"5568","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",31
"5569","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",24
"5570","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",42
"5571","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",29
"5572","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",12
"5573","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",14
"5574","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",14
"5575","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",11
"5576","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",7
"5577","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",2
"5578","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",7
"5579","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",4
"5580","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",2
"5581","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",2
"5582","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",2
"5583","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",1
"5584","Z13 Chest Oncology Department I","Z13 Chest Oncology Department I",1
"5585","Department of Infectious Diseases","Z13 chest tumor area II",1
"5586","Department of Traditional Chinese Medicine","Z13 chest tumor area II",1
"5587","Thoracic Surgery","Z13 chest tumor area II",1
"5588","Z13 chest tumor area II","Z13 chest tumor area II",1
"5589","Z13 chest tumor area II","Z13 chest tumor area II",2
"5590","Z13 chest tumor area II","Z13 chest tumor area II",1
"5591","Z13 chest tumor area II","Z13 chest tumor area II",5
"5592","Z13 chest tumor area II","Z13 chest tumor area II",1
"5593","Z13 chest tumor area II","Z13 chest tumor area II",2
"5594","Z13 chest tumor area II","Z13 chest tumor area II",4
"5595","Z13 chest tumor area II","Z13 chest tumor area II",4
"5596","Z13 chest tumor area II","Z13 chest tumor area II",7
"5597","Z13 chest tumor area II","Z13 chest tumor area II",1
"5598","Z13 chest tumor area II","Z13 chest tumor area II",1
"5599","Z13 chest tumor area II","Z13 chest tumor area II",1
"5600","Z13 chest tumor area II","Z13 chest tumor area II",3
"5601","Z13 chest tumor area II","Z13 chest tumor area II",5
"5602","Z13 chest tumor area II","Z13 chest tumor area II",18
"5603","Z13 chest tumor area II","Z13 chest tumor area II",6
"5604","Z13 chest tumor area II","Z13 chest tumor area II",24
"5605","Z13 chest tumor area II","Z13 chest tumor area II",13
"5606","Z13 chest tumor area II","Z13 chest tumor area II",12
"5607","Z13 chest tumor area II","Z13 chest tumor area II",4
"5608","Z13 chest tumor area II","Z13 chest tumor area II",12
"5609","Z13 chest tumor area II","Z13 chest tumor area II",13
"5610","Z13 chest tumor area II","Z13 chest tumor area II",8
"5611","Z13 chest tumor area II","Z13 chest tumor area II",4
"5612","Z13 chest tumor area II","Z13 chest tumor area II",14
"5613","Z13 chest tumor area II","Z13 chest tumor area II",3
"5614","Z13 chest tumor area II","Z13 chest tumor area II",11
"5615","Z13 chest tumor area II","Z13 chest tumor area II",9
"5616","Z13 chest tumor area II","Z13 chest tumor area II",4
"5617","Z13 chest tumor area II","Z13 chest tumor area II",4
"5618","Z13 chest tumor area II","Z13 chest tumor area II",7
"5619","Z13 chest tumor area II","Z13 chest tumor area II",9
"5620","Z13 chest tumor area II","Z13 chest tumor area II",18
"5621","Z13 chest tumor area II","Z13 chest tumor area II",10
"5622","Z13 chest tumor area II","Z13 chest tumor area II",24
"5623","Z13 chest tumor area II","Z13 chest tumor area II",5
"5624","Z13 chest tumor area II","Z13 chest tumor area II",4
"5625","Z13 chest tumor area II","Z13 chest tumor area II",7
"5626","Z13 chest tumor area II","Z13 chest tumor area II",3
"5627","Z13 chest tumor area II","Z13 chest tumor area II",1
"5628","Z13 chest tumor area II","Z13 chest tumor area II",1
"5629","Z15 chest tumor ward IV","Z13 chest tumor area II",1
"5630","Cardiology","Z14 Chest Oncology Department II",1
"5631","Comprehensive internal medicine","Z14 Chest Oncology Department II",1
"5632","Department of Rehabilitation Medicine","Z14 Chest Oncology Department II",1
"5633","Gastroenterology","Z14 Chest Oncology Department II",1
"5634","orthopedics","Z14 Chest Oncology Department II",1
"5635","Respiratory Medicine","Z14 Chest Oncology Department II",1
"5636","Z13 Chest Oncology Department I","Z14 Chest Oncology Department II",1
"5637","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",1
"5638","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",6
"5639","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",5
"5640","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",2
"5641","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",5
"5642","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",6
"5643","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",10
"5644","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",9
"5645","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",1
"5646","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",16
"5647","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",10
"5648","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",18
"5649","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",21
"5650","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",30
"5651","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",13
"5652","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",21
"5653","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",40
"5654","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",25
"5655","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",44
"5656","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",43
"5657","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",36
"5658","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",24
"5659","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",41
"5660","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",42
"5661","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",55
"5662","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",72
"5663","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",39
"5664","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",58
"5665","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",54
"5666","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",56
"5667","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",47
"5668","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",33
"5669","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",64
"5670","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",32
"5671","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",9
"5672","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",38
"5673","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",18
"5674","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",15
"5675","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",8
"5676","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",2
"5677","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",1
"5678","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",1
"5679","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",2
"5680","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",2
"5681","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",5
"5682","Z14 Chest Oncology Department II","Z14 Chest Oncology Department II",1
"5683","Z16 Comprehensive Ward","Z14 Chest Oncology Department II",1
"5684","Breast tumors","Z14 chest tumor ward III",1
"5685","Department of Infectious Diseases","Z14 chest tumor ward III",1
"5686","Department of Respiratory and Critical Care Medicine","Z14 chest tumor ward III",1
"5687","Department of Traditional Chinese Medicine","Z14 chest tumor ward III",1
"5688","Department of Traditional Chinese Medicine","Z14 chest tumor ward III",2
"5689","Department of Traditional Chinese Medicine","Z14 chest tumor ward III",1
"5690","Department of Traditional Chinese Medicine","Z14 chest tumor ward III",1
"5691","Department of Traditional Chinese Medicine","Z14 chest tumor ward III",1
"5692","Z14 chest tumor ward III","Z14 chest tumor ward III",6
"5693","Z14 chest tumor ward III","Z14 chest tumor ward III",2
"5694","Z14 chest tumor ward III","Z14 chest tumor ward III",1
"5695","Z14 chest tumor ward III","Z14 chest tumor ward III",7
"5696","Z14 chest tumor ward III","Z14 chest tumor ward III",4
"5697","Z14 chest tumor ward III","Z14 chest tumor ward III",3
"5698","Z14 chest tumor ward III","Z14 chest tumor ward III",18
"5699","Z14 chest tumor ward III","Z14 chest tumor ward III",15
"5700","Z14 chest tumor ward III","Z14 chest tumor ward III",23
"5701","Z14 chest tumor ward III","Z14 chest tumor ward III",12
"5702","Z14 chest tumor ward III","Z14 chest tumor ward III",16
"5703","Z14 chest tumor ward III","Z14 chest tumor ward III",15
"5704","Z14 chest tumor ward III","Z14 chest tumor ward III",15
"5705","Z14 chest tumor ward III","Z14 chest tumor ward III",15
"5706","Z14 chest tumor ward III","Z14 chest tumor ward III",6
"5707","Z14 chest tumor ward III","Z14 chest tumor ward III",19
"5708","Z14 chest tumor ward III","Z14 chest tumor ward III",10
"5709","Z14 chest tumor ward III","Z14 chest tumor ward III",19
"5710","Z14 chest tumor ward III","Z14 chest tumor ward III",30
"5711","Z14 chest tumor ward III","Z14 chest tumor ward III",14
"5712","Z14 chest tumor ward III","Z14 chest tumor ward III",16
"5713","Z14 chest tumor ward III","Z14 chest tumor ward III",17
"5714","Z14 chest tumor ward III","Z14 chest tumor ward III",11
"5715","Z14 chest tumor ward III","Z14 chest tumor ward III",8
"5716","Z14 chest tumor ward III","Z14 chest tumor ward III",1
"5717","Z14 chest tumor ward III","Z14 chest tumor ward III",5
"5718","Z14 chest tumor ward III","Z14 chest tumor ward III",8
"5719","Z14 chest tumor ward III","Z14 chest tumor ward III",4
"5720","Z14 chest tumor ward III","Z14 chest tumor ward III",1
"5721","Z14 chest tumor ward III","Z14 chest tumor ward III",1
"5722","Z14 chest tumor ward III","Z14 chest tumor ward III",2
"5723","Z16VIP Ward","Z14 chest tumor ward III",1
"5724","Z16VIP Ward","Z14 chest tumor ward III",1
"5725","Z16VIP Ward","Z14 chest tumor ward III",1
"5726","Z16VIP Ward","Z14 chest tumor ward III",1
"5727","Z15 Chest Oncology Department III","Z15 Chest Oncology Department III",1
"5728","Cardiology","Z15 chest tumor ward IV",1
"5729","Department of Traditional Chinese Medicine","Z15 chest tumor ward IV",1
"5730","Thoracic Surgery","Z15 chest tumor ward IV",1
"5731","Thoracic Surgery","Z15 chest tumor ward IV",1
"5732","Thoracic Surgery","Z15 chest tumor ward IV",1
"5733","Thoracic Surgery","Z15 chest tumor ward IV",1
"5734","Z15 chest tumor ward IV","Z15 chest tumor ward IV",4
"5735","Z15 chest tumor ward IV","Z15 chest tumor ward IV",3
"5736","Z15 chest tumor ward IV","Z15 chest tumor ward IV",6
"5737","Z15 chest tumor ward IV","Z15 chest tumor ward IV",1
"5738","Z15 chest tumor ward IV","Z15 chest tumor ward IV",3
"5739","Z15 chest tumor ward IV","Z15 chest tumor ward IV",9
"5740","Z15 chest tumor ward IV","Z15 chest tumor ward IV",4
"5741","Z15 chest tumor ward IV","Z15 chest tumor ward IV",3
"5742","Z15 chest tumor ward IV","Z15 chest tumor ward IV",17
"5743","Z15 chest tumor ward IV","Z15 chest tumor ward IV",8
"5744","Z15 chest tumor ward IV","Z15 chest tumor ward IV",10
"5745","Z15 chest tumor ward IV","Z15 chest tumor ward IV",2
"5746","Z15 chest tumor ward IV","Z15 chest tumor ward IV",8
"5747","Z15 chest tumor ward IV","Z15 chest tumor ward IV",3
"5748","Z15 chest tumor ward IV","Z15 chest tumor ward IV",8
"5749","Z15 chest tumor ward IV","Z15 chest tumor ward IV",5
"5750","Z15 chest tumor ward IV","Z15 chest tumor ward IV",1
"5751","Z15 chest tumor ward IV","Z15 chest tumor ward IV",3
"5752","Z15 chest tumor ward IV","Z15 chest tumor ward IV",14
"5753","Z15 chest tumor ward IV","Z15 chest tumor ward IV",2
"5754","Z15 chest tumor ward IV","Z15 chest tumor ward IV",2
"5755","Z15 chest tumor ward IV","Z15 chest tumor ward IV",5
"5756","Z15 chest tumor ward IV","Z15 chest tumor ward IV",10
"5757","Z15 chest tumor ward IV","Z15 chest tumor ward IV",10
"5758","Z15 chest tumor ward IV","Z15 chest tumor ward IV",11
"5759","Z15 chest tumor ward IV","Z15 chest tumor ward IV",12
"5760","Z15 chest tumor ward IV","Z15 chest tumor ward IV",11
"5761","Z15 chest tumor ward IV","Z15 chest tumor ward IV",5
"5762","Z15 chest tumor ward IV","Z15 chest tumor ward IV",11
"5763","Z15 chest tumor ward IV","Z15 chest tumor ward IV",3
"5764","Z15 chest tumor ward IV","Z15 chest tumor ward IV",7
"5765","Z15 chest tumor ward IV","Z15 chest tumor ward IV",3
"5766","Z15 chest tumor ward IV","Z15 chest tumor ward IV",1
"5767","Z15 chest tumor ward IV","Z15 chest tumor ward IV",3
"5768","Z15 chest tumor ward IV","Z15 chest tumor ward IV",2
"5769","Z15 chest tumor ward IV","Z15 chest tumor ward IV",1
"5770","Z15 chest tumor ward IV","Z15 chest tumor ward IV",2
"5771","Z15 chest tumor ward IV","Z15 chest tumor ward IV",3
"5772","Z16VIP Ward","Z15 chest tumor ward IV",1
"5773","Gastroenterology","Z15 chest tumorⅣ",1
"5774","Respiratory and Critical Care Medicine","Z15 chest tumorⅣ",1
"5775","Respiratory and Critical Care Medicine","Z15 chest tumorⅣ",1
"5776","Stem Cell Center Cell Therapy Department","Z15 chest tumorⅣ",1
"5777","Thoracic Surgery","Z15 chest tumorⅣ",1
"5778","Z10 Abdominal Oncology Department II","Z15 chest tumorⅣ",1
"5779","Z15 chest tumorⅣ","Z15 chest tumorⅣ",1
"5780","Z15 chest tumorⅣ","Z15 chest tumorⅣ",2
"5781","Z15 chest tumorⅣ","Z15 chest tumorⅣ",6
"5782","Z15 chest tumorⅣ","Z15 chest tumorⅣ",7
"5783","Z15 chest tumorⅣ","Z15 chest tumorⅣ",9
"5784","Z15 chest tumorⅣ","Z15 chest tumorⅣ",17
"5785","Z15 chest tumorⅣ","Z15 chest tumorⅣ",18
"5786","Z15 chest tumorⅣ","Z15 chest tumorⅣ",8
"5787","Z15 chest tumorⅣ","Z15 chest tumorⅣ",5
"5788","Z15 chest tumorⅣ","Z15 chest tumorⅣ",6
"5789","Z15 chest tumorⅣ","Z15 chest tumorⅣ",15
"5790","Z15 chest tumorⅣ","Z15 chest tumorⅣ",25
"5791","Z15 chest tumorⅣ","Z15 chest tumorⅣ",19
"5792","Z15 chest tumorⅣ","Z15 chest tumorⅣ",17
"5793","Z15 chest tumorⅣ","Z15 chest tumorⅣ",12
"5794","Z15 chest tumorⅣ","Z15 chest tumorⅣ",25
"5795","Z15 chest tumorⅣ","Z15 chest tumorⅣ",15
"5796","Z15 chest tumorⅣ","Z15 chest tumorⅣ",7
"5797","Z15 chest tumorⅣ","Z15 chest tumorⅣ",18
"5798","Z15 chest tumorⅣ","Z15 chest tumorⅣ",29
"5799","Z15 chest tumorⅣ","Z15 chest tumorⅣ",29
"5800","Z15 chest tumorⅣ","Z15 chest tumorⅣ",34
"5801","Z15 chest tumorⅣ","Z15 chest tumorⅣ",22
"5802","Z15 chest tumorⅣ","Z15 chest tumorⅣ",25
"5803","Z15 chest tumorⅣ","Z15 chest tumorⅣ",29
"5804","Z15 chest tumorⅣ","Z15 chest tumorⅣ",47
"5805","Z15 chest tumorⅣ","Z15 chest tumorⅣ",56
"5806","Z15 chest tumorⅣ","Z15 chest tumorⅣ",11
"5807","Z15 chest tumorⅣ","Z15 chest tumorⅣ",30
"5808","Z15 chest tumorⅣ","Z15 chest tumorⅣ",24
"5809","Z15 chest tumorⅣ","Z15 chest tumorⅣ",17
"5810","Z15 chest tumorⅣ","Z15 chest tumorⅣ",22
"5811","Z15 chest tumorⅣ","Z15 chest tumorⅣ",16
"5812","Z15 chest tumorⅣ","Z15 chest tumorⅣ",24
"5813","Z15 chest tumorⅣ","Z15 chest tumorⅣ",20
"5814","Z15 chest tumorⅣ","Z15 chest tumorⅣ",13
"5815","Z15 chest tumorⅣ","Z15 chest tumorⅣ",19
"5816","Z15 chest tumorⅣ","Z15 chest tumorⅣ",6
"5817","Z15 chest tumorⅣ","Z15 chest tumorⅣ",2
"5818","Z15 chest tumorⅣ","Z15 chest tumorⅣ",5
"5819","Z15 chest tumorⅣ","Z15 chest tumorⅣ",2
"5820","Z15 chest tumorⅣ","Z15 chest tumorⅣ",4
"5821","Comprehensive internal medicine","Z16 Comprehensive Ward",1
"5822","Comprehensive internal medicine","Z16 Comprehensive Ward",1
"5823","L5 osteosoft tissue oncology department","Z16 Comprehensive Ward",1
"5824","L5 osteosoft tissue oncology department","Z16 Comprehensive Ward",1
"5825","L5 osteosoft tissue oncology department","Z16 Comprehensive Ward",1
"5826","L5 osteosoft tissue oncology department","Z16 Comprehensive Ward",1
"5827","L5 osteosoft tissue oncology department","Z16 Comprehensive Ward",2
"5828","orthopedics","Z16 Comprehensive Ward",1
"5829","Thoracic Surgery","Z16 Comprehensive Ward",1
"5830","Z10 Abdominal Oncology Department II","Z16 Comprehensive Ward",1
"5831","Z10 Abdominal Oncology Department II","Z16 Comprehensive Ward",1
"5832","Z10 Abdominal Oncology Department II","Z16 Comprehensive Ward",1
"5833","Z10 Abdominal Oncology Department II","Z16 Comprehensive Ward",2
"5834","Z11 Digestive Oncology Department I","Z16 Comprehensive Ward",1
"5835","Z11 Digestive Oncology Department I","Z16 Comprehensive Ward",1
"5836","Z11 Digestive Oncology Department I","Z16 Comprehensive Ward",1
"5837","Z11 Digestive Oncology Department I","Z16 Comprehensive Ward",1
"5838","Z11 Digestive Oncology Department I","Z16 Comprehensive Ward",1
"5839","Z11 Digestive Oncology Department I","Z16 Comprehensive Ward",1
"5840","Z12 Chest Oncology DepartmentⅠ","Z16 Comprehensive Ward",1
"5841","Z13 Chest Oncology Department I","Z16 Comprehensive Ward",1
"5842","Z14 Chest Oncology Department II","Z16 Comprehensive Ward",1
"5843","Z14 Chest Oncology Department II","Z16 Comprehensive Ward",1
"5844","Z14 Chest Oncology Department II","Z16 Comprehensive Ward",3
"5845","Z14 Chest Oncology Department II","Z16 Comprehensive Ward",1
"5846","Z14 Chest Oncology Department II","Z16 Comprehensive Ward",2
"5847","Z14 Chest Oncology Department II","Z16 Comprehensive Ward",1
"5848","Z14 Chest Oncology Department II","Z16 Comprehensive Ward",4
